VideoId,Title,PublishedAt,ChannelId,ChannelTitle,CategoryId,ViewCount,LikeCount,DislikeCount,CommentCount
i3_fzdFrpT0,ふくれなとの結婚を相方MYに報告してみた【ドッキリ】,2023-11-23T10:55:01Z,UCSmIO01FO8IxQo-6yL63BzA,チャンネルがーどまん Channel guard man,Entertainment,1715875,44961,0,3231
RpdLpVCgcV4,【公式】『ちいかわ』第120話「花かんむり／またね」※1週間限定配信＜12/1 (金)AM7:59まで＞,2023-11-23T23:00:18Z,UCrrsHarrLoiLTqu1LHxDJpw,めざましテレビチャンネル,Entertainment,1040114,39882,0,1071
OBviW9HC4-g,【ノーカット】朝倉未来『BreakingDown10』を総括！【ブレイキングダウン】,2023-11-23T13:21:35Z,UC1Vo3GM-NOGFVwsidmkYVwg,モデルプレス | modelpress,Entertainment,174187,1447,0,116
k_AGruKk5b0,今流行りのスイカゲームが面白すぎて脳汁が止まらないです,2023-11-23T11:00:38Z,UCZMVfEbfnEinRVAZ2araWmw,レイクレGAMES,Gaming,225434,3623,0,250
02NQhOuy8uo,【結婚】ふくれなにプロポーズしてみた,2023-11-22T10:00:02Z,UCSmIO01FO8IxQo-6yL63BzA,チャンネルがーどまん Channel guard man,Entertainment,3842636,146722,0,11865
6uq5Z2tL9E4,【SHEIN】売り切れ目前！SHEINで冬の激安人気アイテムでまた大困惑💭母、参戦でまた大喧嘩になった【正直過ぎるレビュー】,2023-11-23T10:00:06Z,UC2656chrY5MdTQO2_II7yRg,まあたその「ほぼメインチャンネル」,People & Blogs,391876,9371,0,332
4sCSTEd5hps,【M-1優勝まであと３つ】祝！2年連続準決勝！進出者発表の緊張の瞬間…！【令和ロマン】,2023-11-23T05:09:51Z,UCEz6Z7EgtSi-rPes-SIKJEg,official令和ロマン【公式】,Entertainment,155435,5032,0,436
xd00Sk-6DQ8,がーどまんと結婚しました。,2023-11-22T10:00:11Z,UCCuizDTLsr-mNm_PEGdChVg,ふくれな/fukurena,Entertainment,3813375,124302,0,9421
95mIIAX5n9A,【#星川サラ制服3Dライブ】世界一可愛い制服衣装みてー！- ̗̀ ♡  ̖́-【星川サラ/にじさんじ】,2023-11-25T12:55:28Z,UC9V3Y3_uzU5e-usObb6IE1w,星川サラ / Sara Hoshikawa,Gaming,341234,21741,0,193
8FkLRUJj-o0,"ANIMAL (OFFICIAL TRAILER): Ranbir Kapoor | Rashmika M, Anil K, Bobby D | Sandeep Vanga | Bhushan K",2023-11-23T08:20:11Z,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,Music,78035877,1536589,0,68042
9heoGD4iNlU,日本では当たり前なのにアメリカには無いまさかの食材,2023-11-23T10:00:06Z,UCFbp2XdRpKfk7mYt_uT8dxw,Kevin's English Room / 掛山ケビ志郎,Entertainment,523964,14206,0,1171
khplMpm4ctc,【LIVE映像】unravel  日本武道館 2023.8.30【Ado】,2023-11-21T11:00:11Z,UCln9P4Qm3-EAY4aiEPmRwEA,Ado,Music,1920491,102247,0,3365
nPqVcGd0wWw,【遊戯王】邪魔なデメリットをガン無視してデュエルしたら爽快すぎたｗｗ【対戦動画】,2023-11-22T13:46:18Z,UC9aIWbc7ekcsn6s15qXj-IQ,凡骨突撃部隊,Gaming,163425,2698,0,431
l1H9kk5wsqg,【速報！国税庁】ｲﾝﾎﾞｲｽ免税事業者は請求書に消費税記載OK｡発注側が追記｡但し今後は闇【個人事業主･ﾌﾘｰﾗﾝｽ･企業/からの仕入れ･取引/領収書/区分記載書き方/課税･経過措置/わかりやすく】,2023-11-23T08:34:42Z,UCMAEQdzGckZ9FMWJv8tz2zA,オタク会計士ch【山田真哉】少しだけお金で得する,Education,249992,3106,0,227
kqOyrPlwEaw,外国人が初めての海鮮料理に驚きが止まらない,2023-11-23T09:00:34Z,UC-kwiDn_sPRckNtYLs-B8Tw,Momoka Japan,People & Blogs,822019,26331,0,1180
rUsjx3VTW4c,【BreakingDown10】アウトサイダーvs BreakingDown / ダイスケ / サカキマキオ / 須藤大輝 / 安藤叶華 / 啓之輔 / 濱の勇二 / 関谷勇次郎 / 黒石髙広,2023-11-23T14:30:17Z,UCP4zT2rANBl529Nl42erGvQ,【公式】BreakingDown / ブレイキングダウン,Entertainment,278872,1399,0,395
5T1Fu7s5hOc,【＃スバルの小屋】スバルの小屋　ゲスト：ねねち！/NENECHI Suba Free Talk【ホロライブ/大空スバル】,2023-11-22T12:05:06Z,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Gaming,227093,13090,0,83
cUoF783RdaE,【うたコン】LA・LA・LA LOVE SONG ／ MANATO･LEO･JUNON･RYUHEI(BE:FIRST)｜生演奏で名曲カバー　NHK,2023-11-21T13:52:33Z,UC8T8_deSUS97DWZeKO_TL9Q,NHK MUSIC,Music,764188,30560,0,0
zAogX8wSWUQ,【BreakingDown10】試合後インタビュー / レオ / せーや / バン仲村 / 村田将一 / シェンロン,2023-11-23T13:04:51Z,UCP4zT2rANBl529Nl42erGvQ,【公式】BreakingDown / ブレイキングダウン,Entertainment,245044,1317,0,595
XIGgE7sXUtU,breaking down10  完敗　出直します,2023-11-23T15:19:04Z,UCxmPHK38JFqeQaOLbdqjzFg,サップ西成チャンネル,People & Blogs,218745,3143,0,712
qfjE923r8Tg,第42話｜SEED DESTINY【ガンチャン】,2023-11-22T12:00:07Z,UC7wu64jFsV02bbu6UHUd7JA,ガンダムチャンネル,Film & Animation,626966,5680,0,719
3Fh7eWJ5JIY,FIGHT CLUBどうだった？【朝倉 vs YA-MAN】,2023-11-22T03:26:13Z,UCeK1fLPjfHJYZ-Ucr0VK4cw,斎藤裕,Sports,215820,4134,0,731
tfetmZjz2mA,ジェヘナ / 25時、ナイトコードで。 × 初音ミク,2023-11-21T09:00:08Z,UCdMGYXL38w6htx6Yf9YJa-w,プロジェクトセカイ カラフルステージ! feat. 初音ミク,Gaming,1032561,59789,0,1165
xLSGh_cQK2I,【NGワード】言葉遣いには気をつけましょう【ゲーム】,2023-11-22T10:00:11Z,UCHRCp0CSacVnTVS2Z4x9xYg,七次元生徒会,People & Blogs,187561,11860,0,183
-mM8727dn4Q,Aぇ! group【イナズマロックFES. 初参戦】「ズッコケ男道」（関ジャニ∞）YouTube初公開‼️,2023-11-21T11:00:00Z,UC1cHlPIE-kqiPvpyYz2O8rQ,ジュニアCHANNEL,Entertainment,443524,0,0,2421
YwrNVLEjWD4,ひろゆきに「絶対に成功しない」とダメ出しされた東出昌大にノブがアドバイス!? #ノブの好感度を下げておこう『 #チャンスの時間 #247』#ABEMA で無料配信中 #千鳥 #ノブ #大悟,2023-11-21T10:00:32Z,UCLsdm7nCJCVTWSid7G_f0Pg,ABEMA【アベマ】公式,Entertainment,396668,1957,0,244
MKe67cMoAEo,また5点差大勝！「強すぎ！日本代表」は2023年の流行語!? 両サイドの崩しと攻撃は代表レベルで反則級。トップ下・久保システム完成へ｜W杯アジア2次予選 第2節 シリア vs 日本 レビュー,2023-11-22T00:39:14Z,UC5SC8M_t0dS7jT732ixN8mw,小澤一郎 Periodista,Sports,223189,2126,0,454
xEkrlzQzT-8,QuizKnock裏の漢字王が山本のリベンジで『漢字でGO!』に挑戦！,2023-11-23T06:00:24Z,UCqfyBJL2SvZ_QqqrpCjcwSA,GameKnack【QuizKnockゲームチャンネル】,Gaming,301313,8764,0,460
4lP_40ibXKs,【ホグワーツ・レガシー】賢章さんと、ホグワーツ行ってみた。【スタジオツアー】,2023-11-21T11:00:04Z,UC3C3YOGFjn7Pq3lOCeUFHfg,花江夏樹,Gaming,528296,20441,0,414
N4jO52sP3Ko,【もう訳が分かりません…】嫁が選ぶミスタードーナツベスト10当てるまで帰れま10,2023-11-21T09:00:26Z,UC642pLj4GXSj-0Ybdx3ytmA,カジサック KAJISAC,Entertainment,642680,10653,0,1422
jCfmqUIS9lQ,これからについて,2023-11-21T13:00:38Z,UCJZVj2iBrdvbNc416i0V-UA,朝倉未来 Mikuru Asakura,Entertainment,3012363,136433,0,28860
i-mHxkCYuds,Superfly  -『Ashes』- Music Video (TBS系日曜劇場「下剋上球児」主題歌),2023-11-20T12:00:10Z,UC3Z8Tf-ponSKcr2p7Z8N09A,Superfly,People & Blogs,428777,5787,0,178
ua1QciWu6RQ,念願のバレンシアガ先生についに呼ばれたぞ‼️2023ラストパリコレにゃんぴょんチームで最後まで駆け抜けたらぶっ倒れ事件ののち病み上がりで多分顔がこけて痩せた笑,2023-11-22T11:00:51Z,UCJyGoLz_sLHHHI1uEPg6UhA,仲里依紗です。,People & Blogs,844940,17530,0,366
aRJMWm_NJfo,朝倉未来がこんな負け方をするなんて誰が想像した？！世界が変わった衝撃の結末 | 11.19 FIGHT CLUB ABEMA完全生中継,2023-11-19T13:07:12Z,UClPKS7S62cwYYaq6udr-G-Q,ABEMA 格闘【公式】,Sports,3191224,5629,0,2464
GZZeaaZv5mw,他校生のナンパ拒絶しすぎる女子がマジ草WWWWWWWWWWWWWWWWWWWWW,2023-11-21T09:10:52Z,UCE0UZVTfvQ8jiNxdIlLeWeA,ジェルちゃんねる【すとぷり】,Entertainment,402280,31651,0,1141
s78VCzWL4DU,蟲神器のシールドにエクゾディアを仕込んだらクソワロタｗｗｗ【愛の戦士/とりっぴぃ/タラチオ】,2023-11-21T08:00:34Z,UClzY_2nmb6Lgq5ScgdTR_jQ,愛の戦士チャンネル,Entertainment,209482,4341,0,443
E7f2_BIUGqc,【ノーカット】高校野球女子選抜 vs イチロー選抜 KOBE CHIBEN 【2023/11/21】,2023-11-21T12:03:20Z,UCzrG47dhJ8vZyc5uEzSIh7A,【公式】TBS スポーツ,Sports,1245102,11390,0,376
I_5SS4OH_dU,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards],2023-11-20T03:20:00Z,UC9ZmFEgVwLieP6FZYtAsy9g,Billboard Music Awards,Entertainment,2193019,258410,0,8022
JqwPCzJnYyY,"Stray Kids ""MEGAVERSE"" Video",2023-11-19T14:59:56Z,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,People & Blogs,8652156,916367,0,37319
Nzk-n7lZ7J4,THE BOYZ(더보이즈) 'WATCH IT' MV,2023-11-20T09:00:00Z,UCkJ1rbOrsyPfBuHNfnLPm-Q,THE BOYZ,Entertainment,41952629,151334,0,14599
Rqmq-EhwQmo,達川・村田・野口が恐れた最強打者＆「ささやき戦術」の真実が明らかに【キャッチャーズバイブル】,2023-11-21T10:00:17Z,UCbf6IAYfPy8CwHVgcHbxmNw,フルタの方程式【古田敦也 公式チャンネル】,Sports,562944,7100,0,390
46tJ3b-t9Zw,【 ストリートファイター6 】だるまさんと殴り合いする,2023-11-20T13:25:54Z,UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,Gaming,504759,9294,0,48
ZLAizxDZkyk,BE:FIRST – “Boom Boom Back” at SUMMER SONIC 2023,2023-11-20T06:00:19Z,UCCNtZnq27w0vu9S81SZylFg,summersonic,Music,374346,23767,0,0
hH8NuDopszw,Aぇ! group「T.W.L」（イナズマロック フェス 2023）,2023-11-20T11:00:38Z,UC1cHlPIE-kqiPvpyYz2O8rQ,ジュニアCHANNEL,Entertainment,389627,0,0,1429
b9W70tvoZG0,「漢字でGO！」でお前らは何を学んだんだッ！！！,2023-11-20T11:00:11Z,UCD-miitqNY3nyukJ4Fnf4_A,月ノ美兎,Entertainment,385190,20369,0,542
ufwSpxrm2SY,皇治、朝倉未来の“引退宣言”に言及　安保瑠輝也のSNS発言に本音吐露「あいつは言葉足らず」　『NARIAGARI vol.3』追加対戦カード発表記者会見,2023-11-21T11:24:30Z,UCbZvkG2uAgr6Oiva4FytscQ,oricon,Entertainment,1175468,8995,0,1668
RyMAPSyKm0E,「嫌な予感しかしない」ノブの好感度を下げるため東出昌大と対峙！ #ノブの好感度を下げておこう『 #チャンスの時間 #247』#ABEMA で無料配信中 #千鳥 #ノブ #大悟,2023-11-20T09:00:20Z,UC29qkYL1bp4aJDtGra8ZMuQ,ABEMA チャンスの時間 【公式】,Entertainment,496690,2647,0,295
Tw0EKb0R28Y,"NewJeans - ""Super Shy"" + ""OMG"" [2023 Billboard Music Awards]",2023-11-20T01:50:00Z,UC9ZmFEgVwLieP6FZYtAsy9g,Billboard Music Awards,Entertainment,3515136,194597,0,5114
egGxwRjKqbY,話題の新グループ『Number_i』の平野紫耀、神宮寺勇太、岸優太がNYLON JAPANグローバルイシューのWカバーで世界初登場！,2023-11-20T09:00:26Z,UCoM8nWl8iUKSIXapOAmfkQA,NYLON JAPAN,Entertainment,315532,18620,0,1053
LEqA8wzkev0,バイきんぐ・・・「公園」／『バイきんぐ単独ライブ「爆音」』より,2023-11-20T02:59:20Z,UCkBhsreS_wIyoL_7hqNVRWg,バイきんぐ Official YouTube Channel,Entertainment,266646,2649,0,123
JNDhGFkRTH8,【韓国】二日酔いだけど朝から話が止まらない３人のGRWM,2023-11-20T11:04:09Z,UCFgW4FQhXjhqPIccWsg-ZOw,えなぴ,People & Blogs,396206,7688,0,228
Ouy9d6-r9nQ,JO1｜ATELIER : 'Mad In Love' - ( SHO / JUNKI / KEIGO / SKY / SHION ),2023-11-21T10:00:25Z,UCsmXiDP8S40uBeJYxvyulmA,JO1,Music,492960,27312,0,2773
9dnndvfd3y8,妹の恋愛相談の基準が完璧過ぎて兄感動‼︎,2023-11-21T09:00:07Z,UCpbu18sbRQlFSo1PtixzktQ,中町兄妹,Entertainment,522677,8734,0,383
shZyg5VFI1Y,YOASOBI「Biri-Biri」 Official Music Video,2023-11-18T13:00:09Z,UCvpredjG93ifbCP1Y77JyFA,Ayase / YOASOBI,Music,5802996,235181,0,7692
kEc6IegVHas,劇場版『機動戦士ガンダムSEED FREEDOM』第4弾PV,2023-11-19T10:30:16Z,UC7wu64jFsV02bbu6UHUd7JA,ガンダムチャンネル,Film & Animation,1197158,14192,0,1357
Ei5VaFdKu0A,妻の日本ビザを取得するためモスクワの日本大使館へ,2023-11-20T06:28:55Z,UCQvJxR62yMivVMswDdm-EJg,森翔吾,Travel & Events,231965,7765,0,523
BkpDLhPKKBw,【V最協】赤見かるびの応援に熱が入り「観戦おじさん」と化すボドカと爆笑するKamito【VALORANT】,2023-11-21T03:50:16Z,UCIYaPLvP0y2LbSYk7QbRSmQ,ボドカ / Riddle - ゲーム実況,Gaming,165452,2244,0,67
K5dnc0bssRE,初来日で本場の日本食に衝撃を受ける ※お知らせあり,2023-11-19T09:00:12Z,UC-kwiDn_sPRckNtYLs-B8Tw,Momoka Japan,People & Blogs,1160098,35084,0,1647
R_zMBsGoiyI,【大波乱の第３回】男女ユニット抽選会【有吉の壁】【オープニング先行】,2023-11-19T03:00:10Z,UC-ASnhD1JXr-AISPr0tv_OA,有吉の壁【公式】壁チャンネル,Comedy,699001,8394,0,633
uiz7EsMPsuw,NewJeans (뉴진스) - GODS | Worlds 2023 Finals Opening Ceremony Presented by Mastercard,2023-11-19T11:46:12Z,UC2t5bjwHdUX4vM2g8TRDq5g,League of Legends,Gaming,5306435,189421,0,6880
SnR0kg0HSrM,試合を終えて,2023-11-19T14:58:55Z,UCJZVj2iBrdvbNc416i0V-UA,朝倉未来 Mikuru Asakura,Entertainment,3067794,58076,0,20003
J1Mv0-ERHDM,KinKi Kids 「シュレーディンガー」 Music Video（short ver.）,2023-11-18T13:00:11Z,UCexu4C8IfBuC5CH7R4PLHFQ,KinKi Kids,Entertainment,879908,0,0,2128
G-LVx18Wpm8,[BE ORIGINAL] ENHYPEN(엔하이픈) 'Sweet Venom' (4K),2023-11-18T14:00:10Z,UCEIi7zFR_wE23jFncVtd6-A,STUDIO CHOOM [스튜디오 춤],Entertainment,2117286,194586,0,3994
lh7TXEa8Ti8,納税額で扱いが違いすぎる街『 Cities Skylines II / シティーズスカイライン2 』,2023-11-19T09:00:35Z,UChn5TjkeEqd-JxzizMVSkOw,ハヤトの野望,Gaming,490022,8357,0,317
g0CDHtFtagc,【歌ってみた】テレキャスタービーボーイ / すりぃ【かえみとがびと】,2023-11-18T09:00:09Z,UCsg-YqdqQ-KFF0LNk23BY4A,樋口楓【にじさんじ所属】,Music,798990,55210,0,1361
ntVnB3ZVC00,【侍ジャパン ハイライト】劇的な逆転サヨナラ！延長に及ぶ激闘を制し連覇達成【決勝 日本 vs 韓国】アジアプロ野球チャンピオンシップ2023,2023-11-19T17:51:09Z,UCzrG47dhJ8vZyc5uEzSIh7A,【公式】TBS スポーツ,Sports,708633,6296,0,738
KaNOWuR30Us,Love this time! - しょうもない話がいちばんたのしい,2023-11-19T11:00:14Z,UCr25DrVMorne76KVnmqeLpA,Peco Channel,People & Blogs,294246,7263,0,434
AH8A79BrTEY,"Worlds 2023 Finals Opening Ceremony Presented by Mastercard ft. NewJeans, HEARTSTEEL, and More!",2023-11-19T11:43:14Z,UC2t5bjwHdUX4vM2g8TRDq5g,League of Legends,Gaming,3510007,137683,0,4924
1JM_cKIDpf0,勝手にnqrse王！！！！！,2023-11-19T10:00:01Z,UCfleuaM45FPQOfVK8XSheDA,肉チョモランマ,Comedy,336491,16967,0,1194
2VlLBqRCvDk,【 人生ゲーム 】㊗５周年～～～ってほぼ人生じゃんね？【#どくずほんしゃ】,2023-11-18T12:54:07Z,UC0g1AE0DOjBYnLhkgoRWN1w,本間ひまわり - Himawari Honma -,Gaming,582718,22064,0,190
4YOYpJj8Eb4,唐沢＆山口　夫婦で走って遂にゴール！　　GO!GO!ラリー in 東北　第２日目,2023-11-19T00:00:04Z,UCT7iQA0c9kMz2_tZZIAXzKw,山口智子 / やさぐれ山口の風穴!?,Travel & Events,874345,10374,0,439
v7FKqQhJGko,YA-MAN、朝倉未来に衝撃のKO勝利　試合直後の心境明かす「朝倉未来に勝ったと思ってない」　『FIGHT CLUB』試合後インタビュー,2023-11-19T13:11:15Z,UCbZvkG2uAgr6Oiva4FytscQ,oricon,Entertainment,1641090,7003,0,2117
G7E-puFvS90,Biri-Biri,2023-11-17T10:02:29Z,UCI6B8NkZKqlFWoiC_xE-hzA,YOASOBI - Topic,Music,1383041,23437,0,414
ZF-sfSG_ydw,ザリガニミキサーにかけて釣りしようぜ！,2023-11-18T10:55:47Z,UCd0hscDvJvzRbo8Rk7JPQMA,ホモサピ,Entertainment,979331,22972,0,1124
mZgDxHPRWRI,ノンブレス・オブリージュ／まふまふ【歌ってみた】,2023-11-18T10:00:18Z,UCOTR1tcOAhjgi6YukrPpZxg,まふまふちゃんねる,Music,1452200,41521,0,1656
KMwW_h1eOMU,上沼恵美子がお姉ちゃんと倉敷の旅館で今の日本に言いたいことをブチまけました。,2023-11-18T08:00:06Z,UCxuuuG_hArKRyRWQaBhznPA,上沼恵美子ちゃんねる,Entertainment,323781,6189,0,319
Z4GNDLBGoe0,【共演NG】初コラボで破産させてしまい最悪な現場に・・・,2023-11-17T11:30:13Z,UCIOk-Q5kyDtSRaTIW7hIsng,平成フラミンゴ,Comedy,2449072,48071,0,2088
Hn0snQuJEks,【ハイライト】U-22日本代表vsU-22アルゼンチン代表｜2023 11.18 IAIスタジアム日本平｜国際親善試合,2023-11-18T12:03:29Z,UCgIeUSV91-FfmCayG4lSBcw,JFATV,Sports,982784,8394,0,1386
duhGSzKbYAw,Vol.371【内山高志と呑みトーク】11度防衛王者が語る日本記録13度防衛の凄さ/世界戦10KO！最も思い出に残るKOとは!?,2023-11-18T10:00:56Z,UCKKK9zISB9DSgHyEKCoCAAQ,渡嘉敷勝男&竹原慎二&畑山隆則 ぶっちゃけチャンネル,Entertainment,205549,3185,0,144
bnsahPu7cfw,どうしてもしっぽりならないBBQ【ヒカキン&セイキン】,2023-11-18T10:00:12Z,UCg4nOl7_gtStrLwF0_xoV0A,SeikinTV,Entertainment,577531,14775,0,639
PqgRoxumdlI,【「辰吉さん」】畑山「内山ちゃんそれヤバいよ！」王者3人がドン引き！,2023-11-18T10:00:01Z,UCkK5Y6l1XhHcb_pEH-B3FYg,内山高志KOチャンネル,People & Blogs,335244,2556,0,86
SDXklmfele4,#冨安健洋 選手のサッカー日本代表での仲良しさんは？#影山優佳 さんがロンドンで直接対談！全編はABEMAで無料配信中！,2023-11-18T11:56:51Z,UCVjvtweGM-Kak2D53AvfNOA,ABEMA サッカー 【公式】,Entertainment,647900,6493,0,735
8jOdUpdCbjY,荒木雅博が初登場!!井端弘和監督率いる侍ジャパンの野球を分析⁉川上憲伸「これイバ聞いてるかな？」打順の組み方に出る監督の「色」とは…,2023-11-18T10:30:02Z,UCdEnz8AGhPTSltUpNOhU7Qg,燃えドラch【CBCテレビ公式】,Sports,202194,2495,0,192
sF9OXDFEopY,【syudou】やっちゃったわ,2023-11-17T11:00:07Z,UCraC7460yGQF4GDmSjCecpQ,syudou,Music,1303354,57492,0,1050
fCJi6XPyQug,【放送後からの延長戦】あの感動をもう一度!!,2023-11-18T11:53:38Z,UCMjPaH_cobWKILEnIa-RIMg,「ゆるゆる動画」大家族 石田さんチ,People & Blogs,567152,0,0,0
